"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","GFCFSECTOR","CORP","PC_GFCF","A","2021",59.0052572104092,
"HUN","GFCFSECTOR","CORP","PC_GFCF","A","2022",60.6617166332004,"E"
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","1995",51.463423042449,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","1996",51.5130385236238,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","1997",51.862243423576,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","1998",52.684827006653,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","1999",52.9787094705853,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2000",53.4771749925012,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2001",53.0042249023151,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2002",55.0505232592806,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2003",51.2728295642127,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2004",51.3904015555103,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2005",50.1323023887416,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2006",50.0582555100998,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2007",50.0978748842498,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2008",50.2014390429873,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2009",46.82253117411,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2010",49.2911430539086,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2011",51.1051780492848,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2012",51.6172570180441,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2013",51.9284441548406,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2014",54.3344816499012,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2015",55.401953541762,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2016",56.5143629360867,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2017",57.7166576791704,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2018",58.9030474979984,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2019",58.9369418762303,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2020",57.3790613815163,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2021",52.0382422142586,
"ITA","GFCFSECTOR","CORP","PC_GFCF","A","2022",53.0356632779685,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","1995",59.9444661019626,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","1996",59.9668210336363,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","1997",60.2804994683588,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","1998",62.5579246672876,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","1999",63.1440557204984,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2000",61.7256776614677,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2001",61.9325694125229,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2002",61.3827392108279,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2003",60.9119451135125,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2004",58.8691722888961,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2005",58.5505553462732,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2006",58.5980420264313,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2007",59.5370579070003,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2008",62.6473695204898,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2009",61.8419152946272,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2010",65.446096001,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2011",65.2901208113891,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2012",66.8589365225248,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2013",67.5122954816297,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2014",65.9678948199898,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2015",64.3133105264127,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2016",63.7889214259202,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2017",63.9897953134223,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2018",64.5829308832642,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2019",65.6684149452432,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2020",66.4997509166321,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2021",63.6409379191527,
"ZAF","GFCFSECTOR","CORP","PC_GFCF","A","2022",64.4496926452038,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","1995",68.7720143858218,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","1996",70.7929839269241,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","1997",70.1765173816459,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","1998",68.291206590424,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","1999",67.4033483563057,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2000",65.0177737056631,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2001",67.9772466105476,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2002",65.6479535025391,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2003",53.126272838795,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2004",62.2108938374063,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2005",61.0655330413987,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2006",60.714836908414,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2007",63.0550263441945,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2008",62.2513683199264,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2009",56.32320431364,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2010",58.2625549230317,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2011",62.9067532517718,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2012",65.4324104462958,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2013",66.1579155768257,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2014",64.5975206117491,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2015",62.8837826938822,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2016",67.3584812619153,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2017",69.6478030983024,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2018",65.7206765311056,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2019",65.0599442977963,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2020",61.9938810802394,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2021",62.022002036806,
"CZE","GFCFSECTOR","CORP","PC_GFCF","A","2022",65.5439649048865,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1975",57.762938230384,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1976",56.3904840032814,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1977",54.0891058895331,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1978",49.4991524117738,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1979",50.1702301511644,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1980",50.3425774877651,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1981",52.6489104116223,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1982",51.3677034512143,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1983",52.2151898734177,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1984",52.6861853325753,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1985",54.1419737181139,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1986",55.999755859375,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1987",56.8685538731622,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1988",56.3656550703183,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1989",59.1442505524651,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1990",57.8789450288932,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1991",55.2501667778519,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1992",54.0861812778603,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1993",53.7683543532566,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1994",51.4030838305666,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1995",55.2450128954155,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1996",56.9469660774009,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1997",54.6768060836502,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1998",55.3836379265239,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","1999",54.2250307179217,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2000",56.8308963763509,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2001",59.9413613831459,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2002",56.6810076069335,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2003",54.174733785092,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2004",52.8045053203532,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2005",53.7212198288424,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2006",53.8060877077087,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2007",56.0192651834832,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2008",58.6743164575584,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2009",56.6898370086289,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2010",53.226536985387,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2011",52.1795444394819,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2012",51.8331716779825,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2013",50.2790935574977,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2014",50.6381541924592,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2015",53.4304877777035,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2016",52.267857864737,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2017",52.9930543727171,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2018",52.5442123616696,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2019",52.0499046352517,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2020",50.8937463961839,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2021",52.9596647459403,
"FIN","GFCFSECTOR","CORP","PC_GFCF","A","2022",53.9603275817034,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2003",54.9391976332184,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2004",55.5379792128326,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2005",51.5256579479903,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2006",53.536324202326,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2007",54.5768495778666,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2008",50.3564505064095,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2009",49.4492410846989,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2010",47.1403549887414,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2011",50.2011687198123,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2012",54.495685468236,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2013",53.1028317757724,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2014",52.7666215754377,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2015",59.4521709248969,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2016",59.4295598090319,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2017",60.806666733232,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2018",63.0605724840779,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2019",61.6972929504811,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2020",62.1503459378734,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2021",64.7047249201975,
"MEX","GFCFSECTOR","CORP","PC_GFCF","A","2022",62.5866754232773,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1970",57.8428175444318,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1971",58.3913217547137,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1972",57.7366162186582,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1973",58.6436338348717,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1974",59.8943841916984,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1975",60.2484548673221,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1976",61.2441642565452,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1977",59.9037626411365,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1978",57.2572775668338,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1979",58.5685099312485,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1980",56.5669163445991,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1981",57.3723942101254,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1982",60.5961966763748,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1983",62.5120643581204,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1984",64.2701482473199,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1985",67.5663367017254,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1986",68.4135316063606,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1987",69.9821916268003,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1988",69.6781036118018,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1989",70.0667480929116,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1990",70.2979334847318,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1991",67.222213858067,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1992",67.1361554506898,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1993",63.2090307512651,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1994",63.1604834789999,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1995",66.2407861100692,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1996",67.8157928642345,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1997",70.1036592066225,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1998",70.7044673539519,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","1999",70.401742944419,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2000",73.1398190467307,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2001",72.3895999605525,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2002",69.2504363001745,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2003",68.2465823650034,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2004",67.7726932169016,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2005",68.3669710245973,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2006",68.5270787595291,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2007",68.9006896861143,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2008",69.7814189382796,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2009",67.5295886528597,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2010",66.1481150609733,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2011",68.0642228278572,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2012",69.1221440907824,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2013",68.8298716692094,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2014",69.9743382392582,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2015",69.6173350408297,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2016",68.0963268849717,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2017",67.2232419795181,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2018",67.1568990335184,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2019",66.8336848937206,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2020",66.0187315876648,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2021",67.2683997205349,
"SWE","GFCFSECTOR","CORP","PC_GFCF","A","2022",68.0030796675981,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","1995",28.0198628970114,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","1996",28.7967186277279,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","1997",32.1712681803866,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","1998",30.0454652550049,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","1999",30.0187443411771,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2000",30.733283082468,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2001",33.4167881913063,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2002",34.2930569680569,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2003",31.133093398082,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2004",27.1718713183928,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2005",27.8112848179967,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2006",25.4036626948583,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2007",30.1218882239784,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2008",32.1541536400008,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2009",29.567848346365,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2010",38.7796178486817,"B"
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2011",37.9870676588231,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2012",41.1891912641075,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2013",40.3692686150146,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2014",46.3012498307129,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2015",47.2365628765646,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2016",50.8964010756682,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2017",46.4688803450565,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2018",56.5724374637668,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2019",60.3034686125931,
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2020",56.36136523381,"E"
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2021",54.4187121155034,"E"
"GRC","GFCFSECTOR","CORP","PC_GFCF","A","2022",54.1917693752605,"E"
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","1995",60.365711681273,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","1996",57.8366290680994,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","1997",58.6891732720787,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","1998",62.0282908215129,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","1999",60.4670324381557,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2000",59.2353540981194,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2001",59.6151015979821,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2002",60.3085221514095,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2003",58.5348303121396,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2004",57.9495534753086,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2005",55.6327165089367,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2006",54.3092350603308,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2007",54.899697208349,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2008",57.0630175961522,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2009",60.4018575619643,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2010",57.3931864949318,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2011",57.4046684717136,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2012",58.1736632962191,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2013",60.5989392084863,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2014",60.3367714610814,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2015",61.9370160552161,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2016",63.3179288837942,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2017",63.9593014387577,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2018",63.9537567531685,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2019",63.6561431100481,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2020",62.2130487705285,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2021",62.5679741702586,
"DNK","GFCFSECTOR","CORP","PC_GFCF","A","2022",62.2462024792113,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1975",58.9474784062413,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1976",57.711846653399,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1977",63.3133381028379,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1978",59.6948573867274,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1979",61.2887631597794,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1980",56.6382320509679,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1981",61.1059511762341,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1982",64.2482265752185,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1983",61.5474555960392,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1984",59.5368320063046,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1985",61.4899402685416,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1986",58.270314182116,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1987",60.2622865251929,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1988",58.6680290756562,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1989",59.4850355768432,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1990",63.8851937922376,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1991",62.8174637195661,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1992",62.1198918517898,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1993",61.0817370728822,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1994",65.161720893189,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1995",65.4573433316338,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1996",65.2372055067514,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1997",64.2105933269224,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1998",59.7124143305196,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","1999",57.9509453532814,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2000",63.734810539254,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2001",63.1638568269539,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2002",64.3058784248026,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2003",63.1569940774609,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2004",61.8177774277791,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2005",64.5185622064984,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2006",66.3026704721852,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2007",67.1826375689918,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2008",67.9147024747072,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2009",65.6341064969287,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2010",69.4177808672092,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2011",70.9708689647795,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2012",71.6078050100819,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2013",69.2997013476002,
"KOR","GFCFSECTOR","CORP","PC_GFCF","A","2014",69.4378644163891,
