"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","INDPROD","TOT","IDX2015","A","1989",79.16447,
"GBR","INDPROD","TOT","IDX2015","A","1990",78.91873,
"GBR","INDPROD","TOT","IDX2015","A","1991",76.28577,
"GBR","INDPROD","TOT","IDX2015","A","1992",76.56661,
"GBR","INDPROD","TOT","IDX2015","A","1993",78.20783,
"GBR","INDPROD","TOT","IDX2015","A","1994",82.4469,
"GBR","INDPROD","TOT","IDX2015","A","1995",83.89503,
"GBR","INDPROD","TOT","IDX2015","A","1996",85.03598,
"GBR","INDPROD","TOT","IDX2015","A","1997",87.80937,
"GBR","INDPROD","TOT","IDX2015","A","1998",91.37265,
"GBR","INDPROD","TOT","IDX2015","A","1999",95.78725,
"GBR","INDPROD","TOT","IDX2015","A","2000",98.06916,
"GBR","INDPROD","TOT","IDX2015","A","2001",102.2468,
"GBR","INDPROD","TOT","IDX2015","A","2002",103.8968,
"GBR","INDPROD","TOT","IDX2015","A","2003",106.7228,
"GBR","INDPROD","TOT","IDX2015","A","2004",106.7053,
"GBR","INDPROD","TOT","IDX2015","A","2005",105.7399,
"GBR","INDPROD","TOT","IDX2015","A","2006",110.0755,
"GBR","INDPROD","TOT","IDX2015","A","2007",108.2938,
"GBR","INDPROD","TOT","IDX2015","A","2008",105.7311,
"GBR","INDPROD","TOT","IDX2015","A","2009",98.29735,
"GBR","INDPROD","TOT","IDX2015","A","2010",95.84869,
"GBR","INDPROD","TOT","IDX2015","A","2011",91.20589,
"GBR","INDPROD","TOT","IDX2015","A","2012",91.79393,
"GBR","INDPROD","TOT","IDX2015","A","2013",93.61945,
"GBR","INDPROD","TOT","IDX2015","A","2014",95.51518,
"GBR","INDPROD","TOT","IDX2015","A","2015",100,
"GBR","INDPROD","TOT","IDX2015","A","2016",100,
"GBR","INDPROD","TOT","IDX2015","A","2017",100.4037,
"GBR","INDPROD","TOT","IDX2015","A","2018",103.5282,
"GBR","INDPROD","TOT","IDX2015","A","2019",105.3186,
"GBR","INDPROD","TOT","IDX2015","A","2020",107.7585,
"GBR","INDPROD","TOT","IDX2015","A","2021",103.5808,
"GBR","INDPROD","TOT","IDX2015","A","2022",99.97367,
"USA","INDPROD","TOT","IDX2015","A","1950",15.63801,
"USA","INDPROD","TOT","IDX2015","A","1951",16.96154,
"USA","INDPROD","TOT","IDX2015","A","1952",17.61218,
"USA","INDPROD","TOT","IDX2015","A","1953",19.09782,
"USA","INDPROD","TOT","IDX2015","A","1954",18.06297,
"USA","INDPROD","TOT","IDX2015","A","1955",20.36582,
"USA","INDPROD","TOT","IDX2015","A","1956",21.26297,
"USA","INDPROD","TOT","IDX2015","A","1957",21.54055,
"USA","INDPROD","TOT","IDX2015","A","1958",20.1704,
"USA","INDPROD","TOT","IDX2015","A","1959",22.57096,
"USA","INDPROD","TOT","IDX2015","A","1960",23.07061,
"USA","INDPROD","TOT","IDX2015","A","1961",23.22605,
"USA","INDPROD","TOT","IDX2015","A","1962",25.15581,
"USA","INDPROD","TOT","IDX2015","A","1963",26.6481,
"USA","INDPROD","TOT","IDX2015","A","1964",28.44464,
"USA","INDPROD","TOT","IDX2015","A","1965",31.28491,
"USA","INDPROD","TOT","IDX2015","A","1966",34.04741,
"USA","INDPROD","TOT","IDX2015","A","1967",34.77309,
"USA","INDPROD","TOT","IDX2015","A","1968",36.7128,
"USA","INDPROD","TOT","IDX2015","A","1969",38.41603,
"USA","INDPROD","TOT","IDX2015","A","1970",37.13872,
"USA","INDPROD","TOT","IDX2015","A","1971",37.65934,
"USA","INDPROD","TOT","IDX2015","A","1972",41.27946,
"USA","INDPROD","TOT","IDX2015","A","1973",44.66473,
"USA","INDPROD","TOT","IDX2015","A","1974",44.53441,
"USA","INDPROD","TOT","IDX2015","A","1975",40.56657,
"USA","INDPROD","TOT","IDX2015","A","1976",43.76569,
"USA","INDPROD","TOT","IDX2015","A","1977",47.11248,
"USA","INDPROD","TOT","IDX2015","A","1978",49.70444,
"USA","INDPROD","TOT","IDX2015","A","1979",51.19251,
"USA","INDPROD","TOT","IDX2015","A","1980",49.8674,
"USA","INDPROD","TOT","IDX2015","A","1981",50.52276,
"USA","INDPROD","TOT","IDX2015","A","1982",47.90401,
"USA","INDPROD","TOT","IDX2015","A","1983",49.21435,
"USA","INDPROD","TOT","IDX2015","A","1984",53.60147,
"USA","INDPROD","TOT","IDX2015","A","1985",54.25791,
"USA","INDPROD","TOT","IDX2015","A","1986",54.80766,
"USA","INDPROD","TOT","IDX2015","A","1987",57.66471,
"USA","INDPROD","TOT","IDX2015","A","1988",60.64859,
"USA","INDPROD","TOT","IDX2015","A","1989",61.19784,
"USA","INDPROD","TOT","IDX2015","A","1990",61.78679,
"USA","INDPROD","TOT","IDX2015","A","1991",60.87578,
"USA","INDPROD","TOT","IDX2015","A","1992",62.65674,
"USA","INDPROD","TOT","IDX2015","A","1993",64.71497,
"USA","INDPROD","TOT","IDX2015","A","1994",68.12232,
"USA","INDPROD","TOT","IDX2015","A","1995",71.27883,
"USA","INDPROD","TOT","IDX2015","A","1996",74.51486,
"USA","INDPROD","TOT","IDX2015","A","1997",79.87054,
"USA","INDPROD","TOT","IDX2015","A","1998",84.5632,
"USA","INDPROD","TOT","IDX2015","A","1999",88.26862,
"USA","INDPROD","TOT","IDX2015","A","2000",91.68756,
"USA","INDPROD","TOT","IDX2015","A","2001",88.89376,
"USA","INDPROD","TOT","IDX2015","A","2002",89.19296,
"USA","INDPROD","TOT","IDX2015","A","2003",90.34648,
"USA","INDPROD","TOT","IDX2015","A","2004",92.76117,
"USA","INDPROD","TOT","IDX2015","A","2005",95.87004,
"USA","INDPROD","TOT","IDX2015","A","2006",98.0588,
"USA","INDPROD","TOT","IDX2015","A","2007",100.5704,
"USA","INDPROD","TOT","IDX2015","A","2008",97.08659,
"USA","INDPROD","TOT","IDX2015","A","2009",86.05129,
"USA","INDPROD","TOT","IDX2015","A","2010",90.8214,
"USA","INDPROD","TOT","IDX2015","A","2011",93.67844,
"USA","INDPROD","TOT","IDX2015","A","2012",96.53757,
"USA","INDPROD","TOT","IDX2015","A","2013",98.47889,
"USA","INDPROD","TOT","IDX2015","A","2014",101.4357,
"USA","INDPROD","TOT","IDX2015","A","2015",100,
"USA","INDPROD","TOT","IDX2015","A","2016",97.83552,
"USA","INDPROD","TOT","IDX2015","A","2017",99.12695,
"USA","INDPROD","TOT","IDX2015","A","2018",102.2496,
"USA","INDPROD","TOT","IDX2015","A","2019",101.5351,
"USA","INDPROD","TOT","IDX2015","A","2020",94.23824,
"USA","INDPROD","TOT","IDX2015","A","2021",98.37855,
"USA","INDPROD","TOT","IDX2015","A","2022",101.7116,
"BRA","INDPROD","TOT","IDX2015","A","1975",48.57356,
"BRA","INDPROD","TOT","IDX2015","A","1976",54.35517,
"BRA","INDPROD","TOT","IDX2015","A","1977",55.52058,
"BRA","INDPROD","TOT","IDX2015","A","1978",58.93037,
"BRA","INDPROD","TOT","IDX2015","A","1979",63.03571,
"BRA","INDPROD","TOT","IDX2015","A","1980",68.82854,
"BRA","INDPROD","TOT","IDX2015","A","1981",61.82202,
"BRA","INDPROD","TOT","IDX2015","A","1982",61.84111,
"BRA","INDPROD","TOT","IDX2015","A","1983",58.63846,
"BRA","INDPROD","TOT","IDX2015","A","1984",62.80162,
"BRA","INDPROD","TOT","IDX2015","A","1985",68.13468,
"BRA","INDPROD","TOT","IDX2015","A","1986",75.58582,
"BRA","INDPROD","TOT","IDX2015","A","1987",76.24375,
"BRA","INDPROD","TOT","IDX2015","A","1988",73.77033,
"BRA","INDPROD","TOT","IDX2015","A","1989",75.92882,
"BRA","INDPROD","TOT","IDX2015","A","1990",69.17043,
"BRA","INDPROD","TOT","IDX2015","A","1991",67.3656,
"BRA","INDPROD","TOT","IDX2015","A","1992",64.84977,
"BRA","INDPROD","TOT","IDX2015","A","1993",69.72037,
"BRA","INDPROD","TOT","IDX2015","A","1994",75.02169,
"BRA","INDPROD","TOT","IDX2015","A","1995",76.39549,
"BRA","INDPROD","TOT","IDX2015","A","1996",77.71754,
"BRA","INDPROD","TOT","IDX2015","A","1997",80.73917,
"BRA","INDPROD","TOT","IDX2015","A","1998",79.103,
"BRA","INDPROD","TOT","IDX2015","A","1999",78.58628,
"BRA","INDPROD","TOT","IDX2015","A","2000",83.80452,
"BRA","INDPROD","TOT","IDX2015","A","2001",85.12657,
"BRA","INDPROD","TOT","IDX2015","A","2002",87.50023,
"BRA","INDPROD","TOT","IDX2015","A","2003",87.78233,
"BRA","INDPROD","TOT","IDX2015","A","2004",95.12389,
"BRA","INDPROD","TOT","IDX2015","A","2005",97.78783,
"BRA","INDPROD","TOT","IDX2015","A","2006",100.3942,
"BRA","INDPROD","TOT","IDX2015","A","2007",106.3708,
"BRA","INDPROD","TOT","IDX2015","A","2008",109.6433,
"BRA","INDPROD","TOT","IDX2015","A","2009",101.8236,
"BRA","INDPROD","TOT","IDX2015","A","2010",112.2306,
"BRA","INDPROD","TOT","IDX2015","A","2011",112.6883,
"BRA","INDPROD","TOT","IDX2015","A","2012",110.0984,
"BRA","INDPROD","TOT","IDX2015","A","2013",112.3862,
"BRA","INDPROD","TOT","IDX2015","A","2014",108.9982,
"BRA","INDPROD","TOT","IDX2015","A","2015",100,
"BRA","INDPROD","TOT","IDX2015","A","2016",93.57005,
"BRA","INDPROD","TOT","IDX2015","A","2017",95.9311,
"BRA","INDPROD","TOT","IDX2015","A","2018",96.85647,
"BRA","INDPROD","TOT","IDX2015","A","2019",95.8096,
"BRA","INDPROD","TOT","IDX2015","A","2020",91.54239,
"BRA","INDPROD","TOT","IDX2015","A","2021",95.14156,
"BRA","INDPROD","TOT","IDX2015","A","2022",94.48003,
"CHL","INDPROD","TOT","IDX2015","A","1991",50.51637,
"CHL","INDPROD","TOT","IDX2015","A","1992",56.88388,
"CHL","INDPROD","TOT","IDX2015","A","1993",58.97814,
"CHL","INDPROD","TOT","IDX2015","A","1994",61.12687,
"CHL","INDPROD","TOT","IDX2015","A","1995",64.87353,
"CHL","INDPROD","TOT","IDX2015","A","1996",68.33571,
"CHL","INDPROD","TOT","IDX2015","A","1997",70.21207,
"CHL","INDPROD","TOT","IDX2015","A","1998",69.8489,
"CHL","INDPROD","TOT","IDX2015","A","1999",67.48833,
"CHL","INDPROD","TOT","IDX2015","A","2000",70.09101,
"CHL","INDPROD","TOT","IDX2015","A","2001",71.36209,
"CHL","INDPROD","TOT","IDX2015","A","2002",72.65739,
"CHL","INDPROD","TOT","IDX2015","A","2003",76.42826,
"CHL","INDPROD","TOT","IDX2015","A","2004",83.11656,
"CHL","INDPROD","TOT","IDX2015","A","2005",87.64403,
"CHL","INDPROD","TOT","IDX2015","A","2006",90.47672,
"CHL","INDPROD","TOT","IDX2015","A","2007",94.21128,
"CHL","INDPROD","TOT","IDX2015","A","2008",94.41102,
"CHL","INDPROD","TOT","IDX2015","A","2009",88.06773,
"CHL","INDPROD","TOT","IDX2015","A","2010",88.51563,
"CHL","INDPROD","TOT","IDX2015","A","2011",93.31547,
"CHL","INDPROD","TOT","IDX2015","A","2012",100.2939,
"CHL","INDPROD","TOT","IDX2015","A","2013",100.4629,
"CHL","INDPROD","TOT","IDX2015","A","2014",99.27512,
"CHL","INDPROD","TOT","IDX2015","A","2015",100,
"CHL","INDPROD","TOT","IDX2015","A","2016",100.0842,
"CHL","INDPROD","TOT","IDX2015","A","2017",99.11184,
"CHL","INDPROD","TOT","IDX2015","A","2018",101.9353,
"CHL","INDPROD","TOT","IDX2015","A","2019",102.7743,
"CHL","INDPROD","TOT","IDX2015","A","2020",100.4233,
"CHL","INDPROD","TOT","IDX2015","A","2021",105.79,
"CHL","INDPROD","TOT","IDX2015","A","2022",103.0721,
"COL","INDPROD","TOT","IDX2015","A","1990",71.60585,
"COL","INDPROD","TOT","IDX2015","A","1991",71.35169,
"COL","INDPROD","TOT","IDX2015","A","1992",76.3533,
"COL","INDPROD","TOT","IDX2015","A","1993",78.4408,
"COL","INDPROD","TOT","IDX2015","A","1994",81.34177,
"COL","INDPROD","TOT","IDX2015","A","1995",83.11617,
"COL","INDPROD","TOT","IDX2015","A","1996",80.71444,
"COL","INDPROD","TOT","IDX2015","A","1997",82.72225,
"COL","INDPROD","TOT","IDX2015","A","1998",81.46215,
"COL","INDPROD","TOT","IDX2015","A","1999",70.50805,
"COL","INDPROD","TOT","IDX2015","A","2000",77.51347,
"COL","INDPROD","TOT","IDX2015","A","2001",72.11932,
"COL","INDPROD","TOT","IDX2015","A","2002",71.90207,
"COL","INDPROD","TOT","IDX2015","A","2003",73.39883,
"COL","INDPROD","TOT","IDX2015","A","2004",77.3429,
"COL","INDPROD","TOT","IDX2015","A","2005",80.42952,
"COL","INDPROD","TOT","IDX2015","A","2006",89.09352,
"COL","INDPROD","TOT","IDX2015","A","2007",97.73358,
"COL","INDPROD","TOT","IDX2015","A","2008",94.24794,
"COL","INDPROD","TOT","IDX2015","A","2009",89.7887,
"COL","INDPROD","TOT","IDX2015","A","2010",93.35414,
"COL","INDPROD","TOT","IDX2015","A","2011",97.76462,
"COL","INDPROD","TOT","IDX2015","A","2012",97.55003,
"COL","INDPROD","TOT","IDX2015","A","2013",96.28471,
"COL","INDPROD","TOT","IDX2015","A","2014",97.88698,
"COL","INDPROD","TOT","IDX2015","A","2015",100,
"COL","INDPROD","TOT","IDX2015","A","2016",103.4998,
"COL","INDPROD","TOT","IDX2015","A","2017",103.5131,
"COL","INDPROD","TOT","IDX2015","A","2018",106.5262,
"COL","INDPROD","TOT","IDX2015","A","2019",107.9156,
"COL","INDPROD","TOT","IDX2015","A","2020",99.15054,
"COL","INDPROD","TOT","IDX2015","A","2021",115.2159,
"COL","INDPROD","TOT","IDX2015","A","2022",127.2706,
"EST","INDPROD","TOT","IDX2015","A","1998",41.1451,
"EST","INDPROD","TOT","IDX2015","A","1999",39.73664,
"EST","INDPROD","TOT","IDX2015","A","2000",45.51213,
"EST","INDPROD","TOT","IDX2015","A","2001",49.52913,
"EST","INDPROD","TOT","IDX2015","A","2002",53.67947,
"EST","INDPROD","TOT","IDX2015","A","2003",59.57996,
"EST","INDPROD","TOT","IDX2015","A","2004",65.77215,
"EST","INDPROD","TOT","IDX2015","A","2005",73.01442,
"EST","INDPROD","TOT","IDX2015","A","2006",80.24002,
"EST","INDPROD","TOT","IDX2015","A","2007",85.37378,
"EST","INDPROD","TOT","IDX2015","A","2008",81.01508,
"EST","INDPROD","TOT","IDX2015","A","2009",61.5718,
"EST","INDPROD","TOT","IDX2015","A","2010",76.048,
"EST","INDPROD","TOT","IDX2015","A","2011",91.19093,
"EST","INDPROD","TOT","IDX2015","A","2012",92.18268,
"EST","INDPROD","TOT","IDX2015","A","2013",95.958,
"EST","INDPROD","TOT","IDX2015","A","2014",99.70831,
"EST","INDPROD","TOT","IDX2015","A","2015",100,
"EST","INDPROD","TOT","IDX2015","A","2016",103.4086,
"EST","INDPROD","TOT","IDX2015","A","2017",107.559,
"EST","INDPROD","TOT","IDX2015","A","2018",112.7177,
"EST","INDPROD","TOT","IDX2015","A","2019",120.4934,
"EST","INDPROD","TOT","IDX2015","A","2020",116.8764,
"EST","INDPROD","TOT","IDX2015","A","2021",132.4277,
"EST","INDPROD","TOT","IDX2015","A","2022",129.6691,
"IND","INDPROD","TOT","IDX2015","A","1995",31.75005,
"IND","INDPROD","TOT","IDX2015","A","1996",34.6084,
"IND","INDPROD","TOT","IDX2015","A","1997",36.54871,
"IND","INDPROD","TOT","IDX2015","A","1998",38.21183,
"IND","INDPROD","TOT","IDX2015","A","1999",40.47145,
"IND","INDPROD","TOT","IDX2015","A","2000",42.91734,
"IND","INDPROD","TOT","IDX2015","A","2001",44.07931,
"IND","INDPROD","TOT","IDX2015","A","2002",46.23693,
"IND","INDPROD","TOT","IDX2015","A","2003",49.26824,
"IND","INDPROD","TOT","IDX2015","A","2004",54.60796,
"IND","INDPROD","TOT","IDX2015","A","2005",57.84565,"B"
"IND","INDPROD","TOT","IDX2015","A","2006",64.17902,
"IND","INDPROD","TOT","IDX2015","A","2007",74.2214,
"IND","INDPROD","TOT","IDX2015","A","2008",79.91372,
"IND","INDPROD","TOT","IDX2015","A","2009",80.07885,
"IND","INDPROD","TOT","IDX2015","A","2010",87.87891,
"IND","INDPROD","TOT","IDX2015","A","2011",92.09322,
"IND","INDPROD","TOT","IDX2015","A","2012",91.87247,
"IND","INDPROD","TOT","IDX2015","A","2013",93.31222,
"IND","INDPROD","TOT","IDX2015","A","2014",97.52522,
"IND","INDPROD","TOT","IDX2015","A","2015",100,
"IND","INDPROD","TOT","IDX2015","A","2016",105.2073,
"IND","INDPROD","TOT","IDX2015","A","2017",108.9342,
"IND","INDPROD","TOT","IDX2015","A","2018",114.5467,
"IND","INDPROD","TOT","IDX2015","A","2019",115.3053,
"IND","INDPROD","TOT","IDX2015","A","2020",102.6589,
"IND","INDPROD","TOT","IDX2015","A","2021",115.7325,
"IND","INDPROD","TOT","IDX2015","A","2022",121.0061,
"ISR","INDPROD","TOT","IDX2015","A","1990",39.65744,
"ISR","INDPROD","TOT","IDX2015","A","1991",42.32256,
"ISR","INDPROD","TOT","IDX2015","A","1992",45.79477,
"ISR","INDPROD","TOT","IDX2015","A","1993",48.90697,
"ISR","INDPROD","TOT","IDX2015","A","1994",52.54756,
"ISR","INDPROD","TOT","IDX2015","A","1995",56.97781,
"ISR","INDPROD","TOT","IDX2015","A","1996",60.04357,
"ISR","INDPROD","TOT","IDX2015","A","1997",61.09452,
"ISR","INDPROD","TOT","IDX2015","A","1998",62.83643,
"ISR","INDPROD","TOT","IDX2015","A","1999",63.719,
"ISR","INDPROD","TOT","IDX2015","A","2000",70.11761,
"ISR","INDPROD","TOT","IDX2015","A","2001",66.64541,
"ISR","INDPROD","TOT","IDX2015","A","2002",65.39123,
"ISR","INDPROD","TOT","IDX2015","A","2003",65.18801,
"ISR","INDPROD","TOT","IDX2015","A","2004",69.71117,
"ISR","INDPROD","TOT","IDX2015","A","2005",73.25527,
"ISR","INDPROD","TOT","IDX2015","A","2006",79.89071,
"ISR","INDPROD","TOT","IDX2015","A","2007",84.28571,
"ISR","INDPROD","TOT","IDX2015","A","2008",90.1249,
"ISR","INDPROD","TOT","IDX2015","A","2009",84.879,
"ISR","INDPROD","TOT","IDX2015","A","2010",91.63154,
"ISR","INDPROD","TOT","IDX2015","A","2011",93.66901,
"ISR","INDPROD","TOT","IDX2015","A","2012",98.09524,
"ISR","INDPROD","TOT","IDX2015","A","2013",97.08821,
"ISR","INDPROD","TOT","IDX2015","A","2014",97.63466,
"ISR","INDPROD","TOT","IDX2015","A","2015",100,
"ISR","INDPROD","TOT","IDX2015","A","2016",99.71897,
"ISR","INDPROD","TOT","IDX2015","A","2017",101.4754,
"ISR","INDPROD","TOT","IDX2015","A","2018",103.9891,
"ISR","INDPROD","TOT","IDX2015","A","2019",108.064,
"ISR","INDPROD","TOT","IDX2015","A","2020",110.7962,
"ISR","INDPROD","TOT","IDX2015","A","2021",114.84,
"ISR","INDPROD","TOT","IDX2015","A","2022",127.2521,
"LVA","INDPROD","TOT","IDX2015","A","2000",59.33333,
"LVA","INDPROD","TOT","IDX2015","A","2001",65.6,
"LVA","INDPROD","TOT","IDX2015","A","2002",70.11667,
"LVA","INDPROD","TOT","IDX2015","A","2003",75.60833,
"LVA","INDPROD","TOT","IDX2015","A","2004",81.025,
"LVA","INDPROD","TOT","IDX2015","A","2005",86.8,
"LVA","INDPROD","TOT","IDX2015","A","2006",92.43333,
"LVA","INDPROD","TOT","IDX2015","A","2007",93.48333,
"LVA","INDPROD","TOT","IDX2015","A","2008",90.51667,
"LVA","INDPROD","TOT","IDX2015","A","2009",74.05833,
"LVA","INDPROD","TOT","IDX2015","A","2010",85.03333,
"LVA","INDPROD","TOT","IDX2015","A","2011",92.725,
"LVA","INDPROD","TOT","IDX2015","A","2012",98.44167,
"LVA","INDPROD","TOT","IDX2015","A","2013",97.575,
"LVA","INDPROD","TOT","IDX2015","A","2014",96.51667,
"LVA","INDPROD","TOT","IDX2015","A","2015",100,
"LVA","INDPROD","TOT","IDX2015","A","2016",105.3917,
"LVA","INDPROD","TOT","IDX2015","A","2017",114.2,
"LVA","INDPROD","TOT","IDX2015","A","2018",115.8833,
"LVA","INDPROD","TOT","IDX2015","A","2019",116.9917,
"LVA","INDPROD","TOT","IDX2015","A","2020",115.3083,
"LVA","INDPROD","TOT","IDX2015","A","2021",122.95,
"LVA","INDPROD","TOT","IDX2015","A","2022",124.125,
"LTU","INDPROD","TOT","IDX2015","A","1998",57.73814,
"LTU","INDPROD","TOT","IDX2015","A","1999",50.4292,
"LTU","INDPROD","TOT","IDX2015","A","2000",50.29586,
"LTU","INDPROD","TOT","IDX2015","A","2001",56.28802,
"LTU","INDPROD","TOT","IDX2015","A","2002",59.64664,
"LTU","INDPROD","TOT","IDX2015","A","2003",68.28069,
"LTU","INDPROD","TOT","IDX2015","A","2004",76.24802,
"LTU","INDPROD","TOT","IDX2015","A","2005",81.64847,
"LTU","INDPROD","TOT","IDX2015","A","2006",86.41553,
"LTU","INDPROD","TOT","IDX2015","A","2007",88.73239,
"LTU","INDPROD","TOT","IDX2015","A","2008",91.80765,
"LTU","INDPROD","TOT","IDX2015","A","2009",78.80656,
"LTU","INDPROD","TOT","IDX2015","A","2010",83.74864,
"LTU","INDPROD","TOT","IDX2015","A","2011",89.24911,
"LTU","INDPROD","TOT","IDX2015","A","2012",92.75773,
"LTU","INDPROD","TOT","IDX2015","A","2013",95.6413,
"LTU","INDPROD","TOT","IDX2015","A","2014",95.78298,
"LTU","INDPROD","TOT","IDX2015","A","2015",100,
"LTU","INDPROD","TOT","IDX2015","A","2016",102.8502,
"LTU","INDPROD","TOT","IDX2015","A","2017",109.9675,
"LTU","INDPROD","TOT","IDX2015","A","2018",116.0763,
"LTU","INDPROD","TOT","IDX2015","A","2019",119.6433,
"LTU","INDPROD","TOT","IDX2015","A","2020",118.1015,
"LTU","INDPROD","TOT","IDX2015","A","2021",141.1034,
"LTU","INDPROD","TOT","IDX2015","A","2022",154.5712,
"RUS","INDPROD","TOT","IDX2015","A","1993",77.07668,
"RUS","INDPROD","TOT","IDX2015","A","1994",60.07347,
"RUS","INDPROD","TOT","IDX2015","A","1995",58.63505,
"RUS","INDPROD","TOT","IDX2015","A","1996",56.27625,
"RUS","INDPROD","TOT","IDX2015","A","1997",57.36132,
"RUS","INDPROD","TOT","IDX2015","A","1998",51.81391,
"RUS","INDPROD","TOT","IDX2015","A","1999",53.20242,
"RUS","INDPROD","TOT","IDX2015","A","2000",57.85735,
"RUS","INDPROD","TOT","IDX2015","A","2001",59.56057,
"RUS","INDPROD","TOT","IDX2015","A","2002",61.45173,
"RUS","INDPROD","TOT","IDX2015","A","2003",67.30394,
"RUS","INDPROD","TOT","IDX2015","A","2004",72.69424,
"RUS","INDPROD","TOT","IDX2015","A","2005",76.50894,"B"
"RUS","INDPROD","TOT","IDX2015","A","2006",81.38333,
"RUS","INDPROD","TOT","IDX2015","A","2007",87.01667,
"RUS","INDPROD","TOT","IDX2015","A","2008",87.58334,
"RUS","INDPROD","TOT","IDX2015","A","2009",78.20834,
"RUS","INDPROD","TOT","IDX2015","A","2010",83.80833,
"RUS","INDPROD","TOT","IDX2015","A","2011",88.05833,
"RUS","INDPROD","TOT","IDX2015","A","2012",91.09167,
"RUS","INDPROD","TOT","IDX2015","A","2013",92.68333,
"RUS","INDPROD","TOT","IDX2015","A","2014",94.98333,
"RUS","INDPROD","TOT","IDX2015","A","2015",100,
"RUS","INDPROD","TOT","IDX2015","A","2016",101.8667,
"RUS","INDPROD","TOT","IDX2015","A","2017",105.6833,
"RUS","INDPROD","TOT","IDX2015","A","2018",109.4167,
"RUS","INDPROD","TOT","IDX2015","A","2019",113.1083,
"RUS","INDPROD","TOT","IDX2015","A","2020",110.7583,
"RUS","INDPROD","TOT","IDX2015","A","2021",116.6583,
"SVN","INDPROD","TOT","IDX2015","A","1992",66.4091,
"SVN","INDPROD","TOT","IDX2015","A","1993",64.58851,
"SVN","INDPROD","TOT","IDX2015","A","1994",68.72562,
"SVN","INDPROD","TOT","IDX2015","A","1995",70.10248,
"SVN","INDPROD","TOT","IDX2015","A","1996",70.82681,
"SVN","INDPROD","TOT","IDX2015","A","1997",71.50545,
"SVN","INDPROD","TOT","IDX2015","A","1998",74.08951,
"SVN","INDPROD","TOT","IDX2015","A","1999",73.70614,
"SVN","INDPROD","TOT","IDX2015","A","2000",78.28986,
"SVN","INDPROD","TOT","IDX2015","A","2001",80.56505,
"SVN","INDPROD","TOT","IDX2015","A","2002",82.50687,
"SVN","INDPROD","TOT","IDX2015","A","2003",83.66531,
"SVN","INDPROD","TOT","IDX2015","A","2004",87.75732,
"SVN","INDPROD","TOT","IDX2015","A","2005",90.80756,
"SVN","INDPROD","TOT","IDX2015","A","2006",95.958,
"SVN","INDPROD","TOT","IDX2015","A","2007",102.8586,
"SVN","INDPROD","TOT","IDX2015","A","2008",105.4505,
"SVN","INDPROD","TOT","IDX2015","A","2009",87.13226,
"SVN","INDPROD","TOT","IDX2015","A","2010",93.36611,
"SVN","INDPROD","TOT","IDX2015","A","2011",94.58288,
"SVN","INDPROD","TOT","IDX2015","A","2012",93.52446,
"SVN","INDPROD","TOT","IDX2015","A","2013",92.64105,
"SVN","INDPROD","TOT","IDX2015","A","2014",94.68289,
"SVN","INDPROD","TOT","IDX2015","A","2015",100,
"SVN","INDPROD","TOT","IDX2015","A","2016",106.6255,
"SVN","INDPROD","TOT","IDX2015","A","2017",114.8512,
"SVN","INDPROD","TOT","IDX2015","A","2018",120.6934,
"SVN","INDPROD","TOT","IDX2015","A","2019",124.4687,
"SVN","INDPROD","TOT","IDX2015","A","2020",117.9432,
"SVN","INDPROD","TOT","IDX2015","A","2021",129.9608,
"SVN","INDPROD","TOT","IDX2015","A","2022",131.5443,
"OECD","INDPROD","TOT","IDX2015","A","1975",42.87883,
"OECD","INDPROD","TOT","IDX2015","A","1976",46.23028,
"OECD","INDPROD","TOT","IDX2015","A","1977",48.37568,
"OECD","INDPROD","TOT","IDX2015","A","1978",50.36366,
"OECD","INDPROD","TOT","IDX2015","A","1979",52.60654,
"OECD","INDPROD","TOT","IDX2015","A","1980",52.53137,
"OECD","INDPROD","TOT","IDX2015","A","1981",52.77337,
"OECD","INDPROD","TOT","IDX2015","A","1982",51.44358,
"OECD","INDPROD","TOT","IDX2015","A","1983",52.33384,
"OECD","INDPROD","TOT","IDX2015","A","1984",55.69998,
"OECD","INDPROD","TOT","IDX2015","A","1985",57.49633,
"OECD","INDPROD","TOT","IDX2015","A","1986",58.06236,
"OECD","INDPROD","TOT","IDX2015","A","1987",60.2091,
"OECD","INDPROD","TOT","IDX2015","A","1988",63.42607,
"OECD","INDPROD","TOT","IDX2015","A","1989",65.44522,
"OECD","INDPROD","TOT","IDX2015","A","1990",66.98554,
"OECD","INDPROD","TOT","IDX2015","A","1991",66.71407,
"OECD","INDPROD","TOT","IDX2015","A","1992",66.67814,
"OECD","INDPROD","TOT","IDX2015","A","1993",66.47134,
"OECD","INDPROD","TOT","IDX2015","A","1994",69.50095,
"OECD","INDPROD","TOT","IDX2015","A","1995",72.14231,
"OECD","INDPROD","TOT","IDX2015","A","1996",74.34003,
"OECD","INDPROD","TOT","IDX2015","A","1997",78.48448,
"OECD","INDPROD","TOT","IDX2015","A","1998",80.4684,
"OECD","INDPROD","TOT","IDX2015","A","1999",83.13506,
"OECD","INDPROD","TOT","IDX2015","A","2000",87.44878,
"OECD","INDPROD","TOT","IDX2015","A","2001",85.88273,
"OECD","INDPROD","TOT","IDX2015","A","2002",86.39863,
